Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","1995","1995","7021","Annual value","USD","2006.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","1996","1996","7021","Annual value","USD","1830.7","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","1997","1997","7021","Annual value","USD","1763.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","1998","1998","7021","Annual value","USD","1422.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","1999","1999","7021","Annual value","USD","1323.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2000","2000","7021","Annual value","USD","1237.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2001","2001","7021","Annual value","USD","1064.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2002","2002","7021","Annual value","USD","1117.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2003","2003","7021","Annual value","USD","1677.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2004","2004","7021","Annual value","USD","2157.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2005","2005","7021","Annual value","USD","2334.7","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2006","2006","7021","Annual value","USD","2777.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2007","2007","7021","Annual value","USD","2796.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2008","2008","7021","Annual value","USD","2578.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2009","2009","7021","Annual value","USD","2616.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2010","2010","7021","Annual value","USD","3122","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2011","2011","7021","Annual value","USD","3826.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2012","2012","7021","Annual value","USD","3476","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2013","2013","7021","Annual value","USD","2901.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","7021","Annual value","USD","2894.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2015","2015","7021","Annual value","USD","2614.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","2489.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","7021","Annual value","USD","3339.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","7021","Annual value","USD","3428.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","7021","Annual value","USD","2967.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","7021","Annual value","USD","2950.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","3490","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","3579.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","7021","Annual value","USD","2880.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","1991","1991","7021","Annual value","USD","217.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","1992","1992","7021","Annual value","USD","258.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","1993","1993","7021","Annual value","USD","238.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","1994","1994","7021","Annual value","USD","227.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","1995","1995","7021","Annual value","USD","247.9","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","1996","1996","7021","Annual value","USD","225.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","1997","1997","7021","Annual value","USD","270.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","1998","1998","7021","Annual value","USD","212.7","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","1999","1999","7021","Annual value","USD","191.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2000","2000","7021","Annual value","USD","191.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2001","2001","7021","Annual value","USD","175.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2002","2002","7021","Annual value","USD","174.7","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2003","2003","7021","Annual value","USD","265.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2004","2004","7021","Annual value","USD","301.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2005","2005","7021","Annual value","USD","298.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2006","2006","7021","Annual value","USD","287.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2007","2007","7021","Annual value","USD","370.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2008","2008","7021","Annual value","USD","386","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2009","2009","7021","Annual value","USD","367.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2010","2010","7021","Annual value","USD","418.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2011","2011","7021","Annual value","USD","414.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2012","2012","7021","Annual value","USD","431.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2013","2013","7021","Annual value","USD","399","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2014","2014","7021","Annual value","USD","392.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2015","2015","7021","Annual value","USD","317.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2016","2016","7021","Annual value","USD","296.9","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2017","2017","7021","Annual value","USD","356.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2018","2018","7021","Annual value","USD","342","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2019","2019","7021","Annual value","USD","318.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2020","2020","7021","Annual value","USD","304.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","382","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","395","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2023","2023","7021","Annual value","USD","401","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0141","Soya beans","1991","1991","7021","Annual value","USD","261.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0141","Soya beans","1992","1992","7021","Annual value","USD","302.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0141","Soya beans","1993","1993","7021","Annual value","USD","261.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0141","Soya beans","1994","1994","7021","Annual value","USD","241.9","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0141","Soya beans","1995","1995","7021","Annual value","USD","256.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0141","Soya beans","1996","1996","7021","Annual value","USD","279.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0141","Soya beans","1997","1997","7021","Annual value","USD","301.9","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0141","Soya beans","1998","1998","7021","Annual value","USD","198.3","A","Official figure"
